Rank,Vkey,VPsize,Citations,Qualis,H-Index,,Rank,Vkey,Qualis,P-score,,Rank,Vkey,Qualis,PS/VP
73,journals/adhoc,1160.0,24419.0,B1,42.0,,73,journals/tsp,A1,23.0,,73,journals/dcg,B1,0.00853842290306
74,conf/hpca,787.0,26675.0,A1,42.0,,74,journals/ton,A1,23.0,,74,journals/combinatorics,B2,0.00815116709893
75,journals/siamjo,1172.0,70795.0,A1,41.0,,75,conf/compgeom,A2,23.0,,75,conf/infocom,A1,0.00720149791157
76,conf/date,5135.0,52731.0,A1,41.0,,76,journals/combinatorics,B2,22.0,,76,conf/nips,A1,0.00562983814215
77,journals/scientometrics,4199.0,122179.0,,40.0,,77,conf/sigecom,,22.0,,77,journals/dm,A2,0.00518619282435
78,conf/micro,1409.0,59172.0,A1,40.0,,78,journals/tsmc,,22.0,,78,conf/fskd,B2,0.00514403292181
79,conf/dac,6526.0,186313.0,A1,40.0,,79,conf/wg,B1,22.0,,79,journals/tnn,,0.00465838509317
80,journals/siamcomp,3124.0,269865.0,A1,39.0,,80,conf/vtc,A1,21.0,,80,journals/tcs,A1,0.00453242068264
81,conf/interspeech,17729.0,130378.0,A1,39.0,,81,journals/tit,A1,21.0,,81,journals/ijon,A1,0.00435433392298
82,journals/pe,1644.0,28533.0,A2,39.0,,82,conf/cdc,B1,20.0,,82,journals/tc,A1,0.00378960133394
83,journals/eaai,1516.0,14305.0,A2,39.0,,83,conf/cocoon,B1,20.0,,83,conf/igarss,B1,0.00364231026537
84,journals/sigmetrics,983.0,10914.0,,39.0,,84,journals/ol,,20.0,,84,journals/jsac,A1,0.00351167114233
85,conf/sigmetrics,1490.0,70702.0,A1,39.0,,85,conf/icip,A1,20.0,,85,journals/pr,A1,0.00341043890866
86,conf/hicss,11101.0,101629.0,A1,38.0,,86,conf/random,B1,18.0,,86,journals/tsmc,,0.00292358803987
87,journals/tcs,10811.0,391021.0,A1,38.0,,87,journals/tcom,A1,18.0,,87,conf/cdc,B1,0.00231964741359
88,journals/integration,954.0,6860.0,B2,38.0,,88,journals/tnn,,18.0,,88,journals/automatica,A1,0.00231670754974
89,journals/neco,2472.0,320711.0,A1,38.0,,89,conf/icpr,A1,18.0,,89,conf/wcnc,A2,0.002276379218
90,conf/bmvc,2532.0,51771.0,A2,37.0,,90,journals/bioinformatics,A1,18.0,,90,journals/tcom,A1,0.00226159065209
91,conf/cloudcom,757.0,3093.0,B2,37.0,,91,conf/iscas,A1,18.0,,91,journals/tsp,A1,0.00221601310338
92,conf/fast,354.0,10728.0,A1,37.0,,92,journals/siamco,A2,18.0,,92,conf/icpr,A1,0.00200624164066
93,conf/cscw,1792.0,98709.0,A1,37.0,,93,journals/dcg,B1,17.0,,93,conf/globecom,A1,0.00192719486081
94,journals/cad,2736.0,55554.0,,37.0,,94,conf/wise,B1,17.0,,94,conf/vtc,A1,0.00191134977701
95,conf/aaai,7555.0,234650.0,A1,37.0,,95,journals/automatica,A1,17.0,,95,journals/bioinformatics,A1,0.00178802026423
96,conf/ipsn,841.0,28102.0,A1,36.0,,96,journals/jsac,A1,17.0,,96,journals/tit,A1,0.00153654788908
97,journals/siamis,425.0,5889.0,,36.0,,97,journals/infor,,17.0,,97,journals/ieicet,,0.00147570981642
98,journals/siamco,1861.0,64741.0,A2,36.0,,98,conf/wcnc,A2,17.0,,98,conf/icip,A1,0.0011572065035
99,journals/csi,921.0,8151.0,,36.0,,99,conf/icc,A2,17.0,,99,conf/icc,A2,0.00114810562572
100,conf/isip,148.0,186.0,,36.0,,100,conf/micro,A1,17.0,,100,conf/iscas,A1,0.00106088289032
101,journals/jacm,2719.0,368295.0,A1,35.0,,101,journals/corr,,,,101,journals/nar,B1,
102,conf/ppopp,790.0,28302.0,A2,35.0,,102,conf/ssp,,,,102,conf/cvpr,A1,
103,conf/sdm,1058.0,20754.0,A2,35.0,,103,conf/isit,B1,,,103,journals/cma,,
104,conf/ai,834.0,4107.0,B1,35.0,,104,journals/twc,A1,,,104,journals/cee,,
105,conf/icip,17283.0,156642.0,A1,35.0,,105,journals/jstsp,A1,,,105,journals/cce,,
106,conf/allerton,778.0,633.0,,33.0,,106,conf/acssc,,,,106,journals/neuroimage,,
107,journals/socnet,537.0,17912.0,,33.0,,107,journals/tmc,,,,107,conf/biocomp,B4,
108,conf/icalp,3119.0,122492.0,A1,33.0,,108,journals/wc,,,,108,conf/icete,B4,
109,conf/percom,1751.0,19503.0,A2,32.0,,109,conf/icassp,A1,,,109,journals/eswa,A1,
110,conf/cec,5323.0,30161.0,B1,32.0,,110,conf/allerton,,,,110,journals/scl,,
111,conf/miccai,4743.0,59627.0,A1,32.0,,111,conf/ciss,,,,111,journals/cm,A1,
112,conf/sac,5502.0,37130.0,A1,32.0,,112,journals/tifs,,,,112,journals/pieee,A1,
113,conf/icdar,2762.0,27617.0,A2,31.0,,113,journals/ejwcn,B1,,,113,journals/sigpro,A1,
