"CJourID","DomainID","SubDomainID"
"9566","6","22"
"9567","6","22"
"9568","6","22"
"9569","6","22"
"9570","6","22"
"9571","6","22"
"9572","6","22"
"9573","6","22"
"9574","6","22"
"9575","6","22"
"9576","6","22"
"9577","6","22"
"9578","6","22"
"9579","6","22"
"9580","6","22"
"9581","6","22"
"9582","6","22"
"9583","6","22"
"9584","6","22"
"9585","6","22"
"9586","6","22"
"9587","6","22"
"9588","6","14"
"9588","6","22"
"9589","6","22"
"9590","6","22"
"9591","6","22"
"9592","6","22"
"9593","6","22"
"9594","6","22"
"9595","6","14"
"9595","6","22"
"9596","6","22"
"9597","6","22"
"9598","6","22"
"9599","6","22"
"9600","6","22"
"9601","6","22"
"9602","6","22"
"9603","6","22"
"9604","6","22"
"9605","6","22"
"9606","6","22"
"9607","6","22"
"9608","6","22"
"9609","6","22"
"9610","6","22"
"9611","6","22"
"9612","6","22"
"9613","6","22"
"9614","6","22"
"9615","6","22"
"9616","6","22"
"9617","6","22"
"9618","6","22"
"9619","6","22"
"9620","6","22"
"9621","6","22"
"9622","6","22"
"9623","6","22"
"9624","6","22"
"9625","6","22"
"9626","6","16"
"9626","6","22"
"9627","6","22"
"9628","6","22"
"9629","6","22"
"9630","6","22"
"9631","6","22"
"9632","6","22"
"9633","6","22"
"9634","6","22"
"9635","6","22"
"9636","6","22"
"9637","6","22"
"9638","6","22"
"9639","6","22"
"9640","6","22"
"9641","6","22"
"9642","6","22"
"9643","6","22"
"9644","6","22"
"9645","6","22"
"9646","6","22"
"9647","6","22"
"9648","6","22"
"9649","6","22"
"9650","6","22"
"9651","6","22"
"9652","6","22"
"9653","6","22"
"9654","6","22"
"9655","6","22"
"9656","6","22"
"9657","6","22"
"9658","6","22"
"9659","6","22"
"9660","6","22"
"9661","6","22"
"9662","6","22"
"9663","6","22"
"9664","6","22"
"9665","6","22"
"9666","6","22"
"9667","6","22"
"9668","6","22"
"9669","6","22"
"9670","6","22"
"9671","6","22"
"9672","6","14"
"9672","6","22"
"9673","6","22"
"9674","6","22"
"9675","6","0"
"9676","6","22"
"9677","6","22"
"9678","6","22"
"9679","6","22"
"9680","6","22"
"9681","6","22"
"9682","6","22"
"9683","6","22"
"9684","6","22"
"9685","6","22"
"9686","6","22"
"9687","6","22"
"9688","6","22"
"9689","6","22"
"9690","6","20"
"9690","6","22"
"9691","6","22"
"9692","6","22"
"9693","6","22"
"9694","6","22"
"9695","6","22"
"9696","6","22"
"9697","6","22"
"9698","6","22"
"9699","6","22"
"9700","6","22"
"9701","6","22"
"9702","6","22"
"9703","6","22"
"9704","6","22"
"9705","6","22"
"9706","6","22"
"9707","6","22"
"9708","6","22"
"9709","6","22"
"9710","6","22"
"9711","6","22"
"9712","6","22"
"9713","6","22"
"9714","6","22"
"9715","6","22"
"9716","6","22"
"9717","6","22"
"9718","6","22"
"9719","6","22"
"9720","6","22"
"9721","6","22"
"9722","6","22"
"9723","6","22"
"9724","6","22"
"9725","6","22"
"9726","6","22"
"9727","6","20"
"9727","6","22"
"9728","6","22"
"9729","6","22"
"9730","6","22"
"9731","6","22"
"9732","6","22"
"9733","6","20"
"9733","6","22"
"9734","6","22"
"9735","6","22"
"9736","6","22"
"9737","6","22"
"9738","6","22"
"9739","6","22"
"9740","6","22"
"9741","6","22"
"9742","6","22"
"9743","6","22"
"9744","6","22"
"9745","6","22"
"9746","6","22"
"9747","6","22"
"9748","6","22"
"9749","6","22"
"9750","6","22"
"9751","6","22"
"9752","6","22"
"9753","6","22"
"9754","6","22"
"9755","6","22"
"9756","6","22"
"9757","6","22"
"9758","6","22"
"9759","6","22"
"9760","6","22"
"9761","6","22"
"9762","6","22"
"9763","6","22"
"9764","6","22"
"9765","6","22"
"9766","6","22"
"9767","6","22"
"9768","6","22"
"9769","6","10"
"9769","6","22"
"9770","6","22"
"9771","6","22"
"9772","6","22"
"9773","6","22"
"9774","6","22"
"9775","6","22"
"9776","6","22"
"9777","4","8"
"9777","6","22"
"9778","6","22"
"9779","6","22"
"9780","6","22"
"9781","6","22"
"9782","6","22"
"9783","6","22"
"9784","6","22"
"9785","6","22"
"9786","6","22"
"9787","6","22"
"9788","6","22"
"9789","6","22"
"9790","6","22"
"9791","6","22"
"9792","6","22"
"9793","6","22"
"9794","6","7"
"9794","6","22"
"9795","6","22"
"9796","6","22"
"9797","6","22"
"9798","6","22"
"9799","6","22"
"9800","6","22"
"9801","6","22"
"9802","6","22"
"9803","6","22"
"9804","6","22"
"9805","6","22"
"9806","6","22"
"9807","6","22"
"9808","6","22"
"9809","6","22"
"9810","6","22"
"9811","6","22"
"9812","6","22"
"9813","6","22"
"9814","6","22"
"9815","6","22"
"9816","6","19"
"9816","6","22"
"9817","6","22"
"9818","6","17"
"9818","6","22"
"9819","6","22"
"9820","6","22"
"9821","6","22"
"9822","6","22"
"9823","6","22"
"9824","6","22"
"9825","6","22"
"9826","6","22"
"9827","6","22"
"9828","6","22"
"9829","6","22"
"9830","6","22"
"9831","6","22"
"9832","6","22"
"9833","6","22"
"9834","6","22"
"9835","6","22"
"9836","6","22"
"9837","6","22"
"9838","6","22"
"9839","6","22"
"9840","6","20"
"9840","6","22"
"9841","6","22"
"9842","6","22"
"9843","6","22"
"9844","6","22"
"9845","6","22"
"9846","6","22"
"9847","6","22"
"9848","6","22"
"9849","6","22"
"9850","6","22"
"9851","6","22"
"9852","6","22"
"9853","6","22"
"9854","6","22"
"9855","6","22"
"9856","6","22"
"9857","6","22"
"9858","6","22"
"9859","6","22"
"9860","6","22"
"9861","6","22"
"9862","6","22"
"9863","6","14"
"9863","6","22"
"9864","6","14"
"9864","6","22"
"9865","6","14"
"9865","6","22"
"9866","6","14"
"9866","6","22"
"9867","6","22"
"9868","6","22"
"9869","6","22"
"9870","6","22"
"9871","6","22"
"9872","6","21"
"9872","6","22"
"9873","6","22"
"9874","6","22"
"9875","6","22"
"9876","6","22"
"9877","6","22"
"9878","6","22"
"9879","6","22"
"9880","6","15"
"9880","6","22"
"9881","6","22"
"9882","6","22"
"9883","6","22"
"9884","6","22"
"9885","6","22"
"9886","6","22"
"9887","6","22"
"9888","6","22"
"9889","6","21"
"9889","6","22"
"9890","6","22"
"9891","6","22"
"9892","6","22"
"9893","6","22"
"9894","6","22"
"9895","6","14"
"9895","6","22"
"9896","6","22"
"9897","6","22"
"9898","6","22"
"9899","6","22"
"9900","6","22"
"9901","6","22"
"9902","6","22"
"9903","6","22"
"9904","6","22"
"9905","6","22"
"9906","6","22"
"9907","6","22"
"9908","6","22"
"9909","6","22"
"9910","6","22"
"9911","6","22"
"9912","6","22"
"9913","6","22"
"9914","6","22"
"9915","6","22"
"9916","6","22"
"9917","6","22"
"9918","6","22"
"9919","6","22"
"9920","6","22"
"9921","6","22"
"9922","6","22"
"9923","6","20"
"9923","6","22"
"9924","6","22"
"9925","6","22"
"9926","6","20"
"9926","6","22"
"9927","6","22"
"9928","6","22"
"9929","6","22"
"9930","6","22"
"9931","6","22"
"9932","6","22"
"9933","6","22"
"9934","6","22"
"9935","6","22"
"9936","6","22"
"9937","6","22"
"9938","6","22"
"9939","6","22"
"9940","6","22"
"9941","6","22"
"9942","6","22"
"9943","6","22"
"9944","6","22"
"9945","6","22"
"9946","6","22"
"9947","6","22"
"9948","6","17"
"9948","6","22"
"9949","6","17"
"9949","6","22"
"9950","6","19"
"9950","6","22"
"9951","6","20"
"9951","6","22"
"9952","6","21"
"9952","6","22"
"9953","6","20"
"9953","6","22"
"9954","6","22"
"9955","6","22"
"9956","6","22"
"9957","6","22"
"9958","6","22"
"9959","6","22"
"9960","6","22"
"9961","6","22"
"9962","6","21"
"9962","6","22"
"9963","6","22"
"9964","6","22"
"9965","6","22"
"9966","6","22"
"9967","6","22"
"9968","6","22"
"9969","6","22"
"9970","6","22"
"9971","6","22"
"9972","6","22"
"9973","6","22"
"9974","6","22"
"9975","6","22"
"9976","6","22"
"9977","6","22"
"9978","6","14"
"9978","6","22"
"9979","6","22"
"9980","6","22"
"9981","6","22"
"9982","6","22"
"9983","6","22"
"9984","6","22"
"9985","6","22"
"9986","6","22"
"9987","6","22"
"9988","6","22"
"9989","6","22"
"9990","6","22"
"9991","6","22"
"9992","6","22"
"9993","6","22"
"9994","6","22"
"9995","6","22"
"9996","6","22"
"9997","6","14"
"9997","6","22"
"9998","6","7"
"9998","6","22"
"9999","6","22"
"10000","6","22"
"10001","6","22"
"10002","6","22"
"10003","6","14"
"10003","6","22"
"10004","6","22"
"10005","6","22"
"10006","6","20"
"10006","6","22"
"10007","6","22"
"10008","6","22"
"10009","6","22"
"10010","6","22"
"10011","6","22"
"10012","6","22"
"10013","6","22"
"10014","6","22"
"10015","6","22"
"10016","6","22"
"10017","6","22"
"10018","6","22"
"10019","6","22"
"10020","6","14"
"10020","6","22"
"10021","6","22"
"10022","6","22"
"10023","6","22"
"10024","6","22"
"10025","6","22"
"10026","6","22"
"10027","6","22"
"10028","6","22"
"10029","6","22"
"10030","6","22"
"10031","6","22"
"10032","6","22"
"10033","6","22"
"10034","6","22"
"10035","6","22"
"10036","6","22"
"10037","6","22"
"10038","6","22"
"10039","6","22"
"10040","6","22"
"10041","6","22"
"10042","6","22"
"10043","6","22"
"10044","6","22"
"10045","22","3"
"10046","1","0"
"10047","22","10"
"10048","22","3"
"10049","3","1"
"10050","22","11"
"10051","22","1"
"10052","22","5"
"10053","3","0"
"10054","0","0"
"10055","22","8"
"10056","22","10"
"10057","22","10"
"10058","22","1"
"10059","22","10"
"10060","22","11"
"10061","22","11"
"10062","22","3"
"10063","22","8"
"10064","22","10"
"10065","22","13"
"10066","22","13"
"10067","6","0"
"10068","22","10"
"10069","3","8"
"10070","22","0"
"10071","3","8"
"10072","3","8"
"10073","3","8"
"10074","3","8"
"10075","3","8"
"10076","3","8"
"10077","3","8"
"10078","3","8"
"10079","22","6"
"10080","22","6"
"10081","3","1"
"10081","3","7"
"10082","3","0"
"10083","22","1"
"10083","22","4"
"10084","22","11"
"10085","6","0"
"10085","22","11"
"10085","22","13"
"10086","6","0"
"10086","22","11"
"10086","22","13"
"10087","22","0"
"10088","22","1"
"10089","22","13"
"10090","22","1"
"10091","22","0"
"10092","22","1"
"10092","22","13"
"10093","22","1"
"10094","10","0"
"10095","22","8"
"10096","22","13"
"10097","22","1"
"10098","22","3"
"10099","22","3"
"10100","22","3"
"10101","22","13"
"10102","22","4"
"10103","22","1"
"10103","22","11"
"10104","3","0"
"10105","22","3"
"10106","22","1"
"10106","22","11"
"10107","7","0"
"10107","22","10"
"10108","22","13"
"10109","22","1"
"10110","22","3"
"10111","22","3"
"10112","22","3"
"10113","22","1"
"10114","6","0"
"10115","22","10"
"10116","22","8"
"10117","22","10"
"10118","22","8"
"10119","22","8"
"10120","22","9"
"10121","22","10"
"10122","3","0"
"10123","22","9"
"10124","22","9"
"10125","0","0"
"10126","22","8"
"10127","22","5"
"10128","3","0"
"10129","22","5"
"10130","22","0"
"10131","22","1"
"10132","3","0"
"10133","2","0"
"10134","22","3"
"10135","22","8"
"10136","22","9"
"10137","22","10"
"10138","22","1"
"10139","22","1"
"10140","22","1"
"10140","22","13"
"10141","22","1"
"10142","22","1"
"10143","22","1"
"10144","22","1"
"10145","22","1"
"10146","22","1"
"10147","0","0"
"10148","22","1"
"10149","22","1"
"10149","22","10"
"10150","22","5"
"10151","22","3"
"10152","3","0"
"10153","22","0"
"10154","22","5"
"10155","3","0"
"10156","22","13"
"10157","6","0"
"10158","6","0"
"10159","22","10"
"10160","22","1"
"10161","22","5"
"10162","0","0"
"10163","22","0"
"10164","22","5"
"10165","22","0"
"10166","22","0"
"10167","22","1"
"10168","22","13"
"10169","7","0"
"10170","22","10"
"10171","22","3"
"10172","22","5"
"10173","22","2"
"10174","22","0"
"10175","22","1"
"10176","22","3"
"10176","22","8"
"10177","6","0"
"10178","22","5"
"10179","22","8"
"10180","22","0"
"10181","0","0"
"10182","22","13"
"10183","6","0"
"10184","22","13"
"10185","2","0"
"10186","22","13"
"10187","6","0"
"10188","6","0"
"10189","7","0"
"10190","22","2"
"10191","22","0"
"10192","22","12"
"10193","22","13"
"10194","22","1"
"10195","22","5"
"10196","22","13"
"10197","6","0"
"10198","22","1"
"10199","22","1"
"10200","22","13"
"10201","22","13"
"10202","22","8"
"10203","3","0"
"10204","22","8"
"10205","22","8"
"10206","22","8"
"10207","22","11"
"10208","22","12"
"10209","22","3"
"10210","22","11"
"10211","22","11"
"10212","22","10"
"10213","22","6"
"10214","22","13"
"10215","22","3"
"10216","6","0"
"10217","22","12"
"10218","22","10"
"10219","22","1"
"10220","22","0"
"10221","3","0"
"10222","22","1"
"10223","6","0"
"10224","4","0"
"10225","22","4"
"10226","6","0"
"10227","6","0"
"10228","6","0"
"10229","22","1"
"10230","22","1"
"10231","22","5"
"10232","22","3"
"10233","22","13"
"10234","22","5"
"10235","22","8"
"10236","22","3"
"10237","22","0"
"10238","22","13"
"10239","22","13"
"10240","22","1"
"10241","22","13"
"10242","22","8"
"10243","22","10"
"10244","22","10"
"10245","22","13"
"10246","22","3"
"10247","22","5"
"10248","22","0"
"10249","6","0"
"10250","22","9"
"10251","22","3"
"10252","22","0"
"10253","22","9"
"10254","22","13"
"10255","0","0"
"10256","22","3"
"10257","22","9"
"10258","22","8"
"10259","22","5"
"10260","22","6"
"10261","22","3"
"10262","22","3"
"10263","2","0"
"10264","3","0"
"10265","22","8"
"10266","22","9"
"10267","22","10"
"10268","3","0"
"10269","22","9"
"10270","22","8"
"10271","22","10"
"10272","22","1"
"10272","22","10"
"10273","6","0"
"10274","6","0"
"10275","22","0"
"10276","22","5"
"10277","22","5"
"10278","22","3"
"10279","22","13"
"10280","3","0"
"10281","0","0"
"10282","22","1"
"10282","22","10"
"10283","22","10"
"10284","6","0"
"10285","22","1"
"10286","22","13"
"10287","22","13"
"10288","22","10"
"10289","22","10"
"10290","22","10"
"10291","0","0"
"10292","22","13"
"10293","22","3"
"10294","22","3"
"10295","22","0"
"10296","22","1"
"10296","22","10"
"10297","22","0"
"10298","22","0"
"10299","22","0"
"10300","22","9"
"10301","3","0"
"10302","22","0"
"10303","22","0"
"10304","22","0"
"10305","22","8"
"10306","6","0"
"10307","6","0"
"10308","6","0"
"10309","6","0"
"10310","6","0"
"10311","6","0"
"10312","22","12"
"10313","6","0"
"10314","22","1"
"10315","22","3"
"10316","22","3"
"10317","22","3"
"10318","22","0"
"10319","22","3"
"10320","22","8"
"10321","22","13"
"10322","22","2"
"10323","22","2"
"10324","22","2"
"10325","22","8"
"10326","6","0"
"10327","6","0"
"10328","22","13"
"10329","22","13"
"10330","22","8"
"10331","22","10"
"10332","22","0"
"10333","22","8"
"10334","22","13"
"10335","22","2"
"10336","22","2"
"10337","6","0"
"10338","22","0"
"10339","22","8"
"10340","22","10"
"10341","22","10"
"10342","22","2"
"10343","22","10"
"10344","22","0"
"10345","22","8"
"10346","22","3"
"10347","22","3"
"10348","3","0"
"10349","22","3"
"10350","22","3"
"10351","22","3"
"10352","22","3"
"10353","22","2"
"10353","22","3"
"10354","22","3"
"10355","22","3"
"10356","22","1"
"10357","22","0"
"10358","6","0"
"10359","22","8"
"10360","22","8"
"10361","22","2"
"10362","22","0"
"10363","22","1"
"10363","22","4"
"10364","22","13"
"10365","22","5"
"10366","22","1"
"10367","22","10"
"10368","22","0"
"10369","22","1"
"10370","3","0"
"10371","22","10"
"10372","22","10"
"10373","22","0"
"10374","22","13"
"10375","22","0"
"10376","3","0"
"10377","22","8"
"10378","22","8"
"10379","22","8"
"10380","22","8"
"10381","22","3"
"10382","22","8"
"10383","3","8"
"10384","22","1"
"10385","22","0"
"10386","22","0"
"10387","22","0"
"10388","22","11"
"10389","3","0"
"10390","3","0"
"10391","3","0"
"10392","22","10"
"10393","22","10"
"10394","22","10"
"10395","22","10"
"10396","22","0"
"10397","22","0"
"10398","22","2"
"10399","22","2"
"10400","22","0"
"10401","22","0"
"10402","22","5"
"10403","22","0"
"10404","22","13"
"10405","22","11"
"10406","22","11"
"10407","22","11"
"10408","22","3"
"10409","22","0"
"10410","22","0"
"10411","22","13"
"10412","22","13"
"10413","22","13"
"10414","22","0"
"10415","22","8"
"10416","22","0"
"10417","22","3"
"10418","22","8"
"10419","22","13"
"10420","22","5"
"10421","22","8"
"10422","22","0"
"10423","22","0"
"10424","22","2"
"10425","22","5"
"10426","22","13"
"10427","22","13"
"10428","22","13"
"10429","22","6"
"10429","22","13"
"10430","22","13"
"10431","22","13"
"10432","22","13"
"10433","22","13"
"10434","22","13"
"10435","22","13"
"10436","22","13"
"10437","22","13"
"10438","22","13"
"10439","22","0"
"10440","22","13"
"10441","22","13"
"10442","22","0"
"10443","22","13"
"10444","22","3"
"10445","22","8"
"10446","22","13"
"10447","22","13"
"10448","22","13"
"10449","22","13"
"10450","3","0"
"10451","22","1"
"10452","22","2"
"10453","22","13"
"10454","22","5"
"10454","22","8"
"10455","22","8"
"10456","22","5"
"10457","22","5"
"10458","22","5"
"10458","22","8"
"10459","22","0"
"10460","22","8"
"10461","0","0"
"10462","22","5"
"10463","22","8"
"10464","22","0"
"10465","22","13"
"10466","22","3"
"10467","22","2"
"10468","22","11"
"10469","22","11"
"10470","6","0"
"10471","6","0"
"10472","22","4"
"10473","22","4"
"10474","22","4"
"10475","22","1"
"10475","22","10"
"10476","22","1"
"10476","22","4"
"10477","22","1"
"10477","22","4"
"10478","22","1"
"10478","22","4"
"10479","22","1"
"10480","22","13"
"10481","22","11"
"10482","22","3"
"10483","22","3"
"10484","22","13"
"10485","3","0"
"10486","22","8"
"10487","6","0"
"10488","22","2"
"10489","22","3"
"10490","3","0"
"10491","22","13"
"10492","22","3"
"10493","22","8"
"10494","22","3"
"10495","6","0"
"10496","22","8"
"10497","22","6"
"10498","22","9"
"10499","22","0"
"10500","22","13"
"10501","22","1"
"10502","22","3"
"10503","22","3"
"10504","22","13"
"10505","22","8"
"10506","22","8"
"10507","22","0"
"10508","22","10"
"10509","22","8"
"10510","22","8"
"10511","22","5"
"10511","22","8"
"10512","22","5"
"10513","22","5"
"10514","22","4"
"10514","22","8"
"10515","22","13"
"10516","22","7"
"10517","22","7"
"10518","22","1"
"10519","22","13"
"10520","22","13"
"10521","22","3"
"10522","22","8"
"10523","22","8"
"10523","22","11"
"10524","22","9"
"10525","22","0"
"10526","22","3"
"10527","22","1"
"10528","22","1"
"10529","22","1"
"10530","22","1"
"10531","22","7"
"10532","3","0"
"10533","22","10"
"10534","22","13"
"10535","3","0"
"10536","3","0"
"10537","22","10"
"10538","22","3"
"10539","22","8"
"10540","22","13"
"10541","22","8"
"10542","3","0"
"10543","22","0"
"10544","22","7"
"10545","22","1"
"10546","3","0"
"10547","22","0"
"10548","22","0"
"10549","6","0"
"10550","22","5"
"10551","6","0"
"10552","22","8"
"10553","22","13"
"10554","22","1"
"10555","22","1"
"10556","22","1"
"10557","22","6"
"10558","22","5"
"10559","22","5"
"10559","22","8"
"10560","22","5"
"10561","22","5"
"10562","22","5"
"10563","22","5"
"10564","22","5"
"10565","22","5"
"10566","22","5"
"10567","22","5"
"10568","22","5"
"10569","22","5"
"10569","22","8"
"10570","22","3"
"10571","22","3"
"10572","3","0"
"10573","22","6"
"10574","22","8"
"10575","22","1"
"10576","22","13"
"10577","22","13"
"10578","22","5"
"10578","22","8"
"10579","22","8"
"10580","22","11"
"10581","22","8"
"10582","22","8"
"10583","22","8"
"10584","22","8"
"10585","22","5"
"10585","22","8"
"10586","22","5"
"10586","22","8"
"10587","22","13"
"10588","22","8"
"10589","22","11"
"10590","22","8"
"10591","22","3"
"10592","22","13"
"10593","22","3"
"10594","22","3"
"10594","22","8"
"10595","22","3"
"10595","22","8"
"10596","22","3"
"10597","22","3"
"10598","6","0"
"10599","22","3"
"10600","22","10"
"10601","22","10"
"10602","22","10"
"10603","22","10"
"10604","22","10"
"10605","22","1"
"10606","22","2"
"10607","22","1"
"10607","22","13"
"10608","22","13"
"10609","22","13"
"10610","22","10"
"10611","22","10"
"10612","22","8"
"10613","22","8"
"10614","22","13"
"10615","22","12"
"10616","22","10"
"10617","22","10"
"10618","22","10"
"10619","22","10"
"10620","22","10"
"10621","3","0"
"10622","22","13"
"10623","22","13"
"10624","22","13"
"10625","3","0"
"10626","7","0"
"10627","22","13"
"10628","22","13"
"10629","22","8"
"10630","3","0"
"10631","22","10"
"10632","22","3"
"10633","22","1"
"10634","22","1"
"10635","22","10"
"10636","22","10"
"10637","22","8"
"10637","22","10"
"10638","22","10"
"10639","22","10"
"10640","22","1"
"10640","22","2"
"10641","22","1"
"10641","22","5"
"10642","22","1"
"10643","22","1"
"10644","22","10"
"10645","22","8"
"10646","22","1"
"10647","22","1"
"10648","0","0"
"10649","22","3"
"10650","22","0"
"10651","22","0"
"10652","22","10"
"10653","7","0"
"10654","22","10"
"10655","22","3"
"10656","3","0"
"10657","2","0"
"10658","2","0"
"10659","2","0"
"10660","22","1"
"10661","2","0"
"10662","22","12"
"10663","22","13"
"10664","22","13"
"10665","22","0"
"10666","22","0"
"10667","22","10"
"10668","22","13"
"10669","22","8"
"10670","22","5"
"10671","22","3"
"10671","22","8"
"10672","22","8"
"10673","22","8"
"10674","22","12"
"10675","22","12"
"10676","22","8"
"10677","22","8"
"10678","22","1"
"10678","22","6"
"10679","3","0"
"10680","22","13"
"10681","3","0"
"10682","6","0"
"10683","22","10"
"10684","22","13"
"10685","3","0"
"10686","22","13"
"10687","22","13"
"10688","6","0"
"10689","22","5"
"10690","22","10"
"10691","22","0"
"10692","2","0"
"10693","22","8"
"10694","22","2"
"10695","22","3"
"10696","3","0"
"10697","6","0"
"10698","22","8"
"10699","6","0"
"10700","6","0"
"10701","8","0"
"10702","22","3"
"10703","22","8"
"10704","8","0"
"10705","3","0"
"10706","22","2"
"10707","6","0"
"10708","22","1"
"10709","22","13"
"10710","22","13"
"10711","22","7"
"10712","22","9"
"10712","22","10"
"10713","22","3"
"10713","22","10"
"10714","6","0"
"10715","22","10"
"10716","22","13"
"10717","22","10"
"10718","22","5"
"10719","6","0"
"10720","22","0"
"10721","22","0"
"10722","6","0"
"10723","22","8"
"10724","6","0"
"10725","22","8"
"10726","22","8"
"10727","22","8"
"10728","22","0"
"10729","22","8"
"10730","22","8"
"10731","7","0"
"10732","22","1"
"10733","22","10"
"10734","22","8"
"10735","22","0"
"10736","22","10"
"10737","22","10"
"10738","22","8"
"10739","22","13"
"10740","22","13"
"10741","22","1"
"10742","3","0"
"10743","22","1"
"10744","22","12"
"10745","22","13"
"10746","22","13"
"10747","22","1"
"10748","22","13"
"10749","22","12"
"10750","22","3"
"10751","22","13"
"10752","3","0"
"10753","22","8"
"10754","22","3"
"10755","22","0"
"10756","22","8"
"10757","22","12"
"10758","22","10"
"10759","22","10"
"10760","22","13"
"10761","6","0"
"10762","7","0"
"10763","7","0"
"10764","3","0"
"10765","22","3"
"10766","22","6"
"10767","22","6"
"10768","22","1"
"10768","22","6"
"10769","22","10"
"10769","22","13"
"10770","6","0"
"10771","6","0"
"10772","22","6"
"10773","3","0"
"10774","22","13"
"10775","22","5"
"10775","22","8"
"10776","2","0"
"10776","8","6"
"10776","15","0"
"10776","22","12"
"10777","22","1"
"10778","22","1"
"10779","22","1"
"10780","6","0"
"10781","22","2"
"10782","3","1"
"10783","22","5"
"10784","22","1"
"10785","22","0"
"10786","22","0"
"10787","22","13"
"10788","22","0"
"10789","22","13"
"10790","22","1"
"10791","22","0"
"10792","22","0"
"10793","22","13"
"10794","22","0"
"10795","22","2"
"10796","22","2"
"10797","6","0"
"10798","22","11"
"10799","22","1"
"10800","22","1"
"10801","6","0"
"10802","22","2"
"10803","22","2"
"10804","22","13"
"10805","22","0"
"10806","3","0"
"10807","22","0"
"10808","3","0"
"10809","22","0"
"10810","22","0"
"10811","22","8"
"10812","22","4"
"10813","3","0"
"10814","22","13"
"10815","22","3"
"10816","22","3"
"10817","22","3"
"10818","22","1"
"10819","22","13"
"10820","22","13"
"10821","22","8"
"10822","22","13"
"10823","22","10"
"10824","22","0"
"10825","22","12"
"10826","22","13"
"10827","22","11"
"10828","22","13"
"10829","3","8"
"10830","3","0"
"10831","22","0"
"10832","22","5"
"10833","22","8"
"10834","3","0"
"10835","22","13"
"10836","22","13"
"10837","22","13"
"10838","22","12"
"10838","22","13"
"10839","22","13"
"10840","22","13"
"10841","22","3"
"10841","22","6"
"10842","6","0"
"10843","22","1"
"10844","3","0"
"10845","3","0"
"10846","22","4"
"10847","22","8"
"10848","22","8"
"10848","22","10"
"10849","22","13"
"10850","22","1"
"10850","22","10"
"10851","22","10"
"10852","22","10"
"10853","22","10"
"10854","22","1"
"10855","6","0"
"10856","3","0"
"10857","22","1"
"10858","22","5"
"10859","22","5"
"10860","3","0"
"10861","22","6"
"10862","22","6"
"10863","22","6"
"10864","22","8"
"10865","6","0"
"10866","22","10"
"10867","6","0"
"10868","22","3"
"10868","22","8"
"10869","6","0"
"10870","22","8"
"10871","22","10"
"10872","6","0"
"10873","22","13"
"10874","22","1"
"10875","7","0"
"10876","22","5"
"10877","3","0"
"10878","22","1"
"10879","22","10"
"10880","7","0"
"10881","22","8"
"10882","22","13"
"10883","6","0"
"10884","22","1"
"10885","2","0"
"10886","22","8"
"10887","3","0"
"10888","22","8"
"10889","22","1"
"10889","22","10"
"10890","22","3"
"10891","22","8"
"10892","22","8"
"10893","22","1"
"10894","3","0"
"10895","3","8"
"10896","6","0"
"10897","22","13"
"10898","22","8"
"10899","3","8"
"10900","22","3"
"10901","22","3"
"10902","22","13"
"10903","22","13"
"10904","22","3"
"10904","22","13"
"10905","22","3"
"10906","22","3"
"10907","22","8"
"10908","22","12"
"10909","3","4"
"10910","22","1"
"10911","3","5"
"10912","6","0"
"10913","22","5"
"10914","22","3"
"10915","22","1"
"10916","22","1"
"10917","22","7"
"10917","22","10"
"10918","6","0"
"10919","6","0"
"10920","6","0"
"10921","7","0"
"10922","3","8"
"10923","3","3"
"10924","22","13"
"10925","3","4"
"10926","3","10"
"10927","22","13"
"10928","6","0"
"10929","6","0"
"10930","6","0"
"10931","22","13"
"10932","6","0"
"10933","6","0"
"10934","22","11"
"10935","3","8"
"10936","6","0"
"10937","22","11"
"10938","22","8"
"10939","6","0"
"10940","22","13"
"10941","3","4"
"10942","22","13"
"10943","22","8"
"10944","22","8"
"10945","22","8"
"10946","22","8"
"10946","22","10"
"10947","22","8"
"10948","22","1"
"10949","22","0"
"10950","3","4"
"10951","6","15"
"10952","6","0"
"10953","6","15"
"10954","22","9"
"10955","6","0"
"10956","6","0"
"10957","6","0"
"10958","6","0"
"10959","6","0"
"10960","22","9"
"10961","22","3"
"10962","6","0"
"10963","7","0"
"10964","22","8"
"10965","3","8"
"10966","6","0"
"10967","6","0"
"10968","6","0"
"10969","22","3"
"10970","22","13"
"10971","3","5"
"10972","22","13"
"10973","22","0"
"10974","22","1"
"10975","6","0"
"10976","3","8"
"10977","3","8"
"10978","22","0"
"10979","22","13"
"10980","22","13"
"10981","22","12"
"10982","22","13"
"10983","3","6"
"10984","3","4"
"10985","3","4"
"10986","3","1"
"10987","22","11"
"10988","22","11"
"10989","22","10"
"10990","22","8"
"10991","22","11"
"10992","22","13"
"10993","22","10"
"10994","22","10"
"10995","3","4"
"10996","22","10"
"10997","3","8"
"10998","3","8"
"10999","22","13"
"11000","6","15"
"11001","3","4"
"11002","3","3"
"11003","6","0"
"11004","22","11"
"11005","22","0"
"11006","22","11"
"11007","22","13"
"11008","22","11"
"11009","22","11"
"11010","22","11"
"11011","22","13"
"11012","22","11"
"11013","22","13"
"11014","22","13"
"11015","22","8"
"11016","6","15"
"11017","22","5"
"11018","7","0"
"11019","22","0"
"11020","3","8"
"11021","3","8"
"11022","22","0"
"11023","22","11"
"11024","22","6"
