Rank,Vkey,VPsize,Citations,Qualis,H-Index,,Rank,Vkey,Qualis,P-score,,Rank,Vkey,Qualis,PS/VP
77,conf/icwsm,797.0,7564.0,B1,48.0,,77,conf/globecom,A1,30.0,,77,conf/aina,A2,0.00707547169811
78,journals/jcc,4376.0,140430.0,A1,47.0,,78,conf/cso,B5,30.0,,78,journals/ijon,A1,0.00693971968975
79,conf/icassp,28525.0,238265.0,A1,47.0,,79,conf/aina,A2,30.0,,79,journals/tc,A1,0.00651811429438
80,journals/mia,1047.0,45369.0,A1,47.0,,80,conf/hicss,A1,29.0,,80,conf/fskd,B2,0.00637860082305
81,journals/ai,2580.0,376792.0,A1,46.0,,81,conf/cts,,29.0,,81,conf/sac,A1,0.00636132315522
82,journals/bib,798.0,38929.0,,46.0,,82,conf/fgit,,29.0,,82,journals/isci,A1,0.00625711035267
83,conf/ijcai,6188.0,295635.0,A1,46.0,,83,journals/cse,,28.0,,83,conf/isbi,B1,0.00622903689506
84,conf/pldi,1303.0,110902.0,A1,46.0,,84,conf/arcs,B2,28.0,,84,journals/eor,A1,0.00473036896878
85,journals/biosystems,997.0,8011.0,,46.0,,85,conf/itqm,,28.0,,85,journals/eswa,A1,0.00458818263205
86,conf/indin,449.0,117.0,,46.0,,86,conf/aiccsa,B1,28.0,,86,journals/bmcbi,A1,0.00452360757704
87,journals/interactions,2020.0,25053.0,B2,46.0,,87,journals/siamrev,,27.0,,87,journals/amc,A2,0.00447919829942
88,conf/soco,139.0,1132.0,,46.0,,88,conf/simultech,,27.0,,88,conf/smc,B2,0.00394120153387
89,conf/cns,163.0,39.0,,45.0,,89,conf/icip,A1,26.0,,89,journals/ieicet,,0.00295141963284
90,conf/iros,13604.0,126537.0,A1,45.0,,90,conf/isbi,B1,26.0,,90,conf/hicss,A1,0.00261237726331
91,journals/ijon,7349.0,79598.0,A1,45.0,,91,conf/ica3pp,B3,26.0,,91,conf/icc,A2,0.00229621125144
92,journals/fss,3354.0,58453.0,A1,45.0,,92,journals/jnw,,25.0,,92,conf/vtc,A1,0.0022754164012
93,journals/jet,1697.0,99914.0,,45.0,,93,conf/vtc,A1,25.0,,93,conf/globecom,A1,0.00214132762313
94,conf/dna,356.0,9770.0,B4,45.0,,94,conf/IEEEcit,,25.0,,94,conf/icip,A1,0.00150436845455
95,conf/popl,1511.0,171888.0,A1,45.0,,95,journals/cphysics,A1,25.0,,95,conf/icassp,A1,0.00115687992989
96,journals/mktsci,521.0,15994.0,,45.0,,96,journals/corr,,,,96,journals/nar,B1,
97,conf/globecom,14010.0,105540.0,A1,45.0,,97,conf/ssp,,,,97,conf/balt,,
98,conf/pdes,273.0,49.0,,45.0,,98,conf/isit,B1,,,98,journals/cee,,
99,conf/icc,14807.0,125393.0,A2,44.0,,99,journals/tcom,A1,,,99,journals/pr,A1,
100,journals/isr,757.0,75607.0,,44.0,,100,journals/twc,A1,,,100,conf/cvpr,A1,
101,journals/kbs,2347.0,29383.0,,44.0,,101,journals/jstsp,A1,,,101,journals/cce,,
102,journals/prl,5475.0,100320.0,A1,44.0,,102,conf/acssc,,,,102,journals/neuroimage,,
103,journals/algorithms,263.0,616.0,,44.0,,103,journals/tmc,,,,103,conf/mmar,,
104,conf/cdc,8622.0,25900.0,B1,43.0,,104,journals/tit,A1,,,104,conf/icete,B4,
105,journals/mcm,3045.0,22454.0,A2,43.0,,105,journals/wc,,,,105,journals/information,,
106,journals/games,118.0,422.0,,43.0,,106,conf/allerton,,,,106,journals/scl,,
107,journals/geb,1630.0,74115.0,,43.0,,107,conf/wcnc,A2,,,107,journals/cm,A1,
108,conf/soda,2924.0,204116.0,A1,43.0,,108,journals/tsp,A1,,,108,journals/automatica,A1,
109,journals/ahswn,409.0,2580.0,,42.0,,109,conf/infocom,A1,,,109,journals/pieee,A1,
110,conf/adhocnets,181.0,361.0,,42.0,,110,conf/ciss,,,,110,journals/sigpro,A1,
111,journals/adhoc,1160.0,24419.0,B1,42.0,,111,journals/tifs,,,,111,journals/www,B1,
112,conf/vtc,10987.0,36827.0,A1,42.0,,112,journals/ejwcn,B1,,,112,conf/www,A1,
113,conf/IEEEcloud,598.0,2567.0,,42.0,,113,conf/crowncom,,,,113,journals/or,,
114,journals/comcom,4829.0,48151.0,A2,42.0,,114,journals/siamco,A2,,,114,journals/ploscb,,
115,journals/semweb,157.0,886.0,,42.0,,115,conf/ita,,,,115,conf/coordination,,
116,journals/siamsc,1790.0,41616.0,A1,42.0,,116,conf/dcc,A2,,,116,journals/computer,,
117,conf/ieeehpcs,490.0,792.0,,42.0,,117,journals/icl,A1,,,117,conf/infocom,A1,
118,conf/hpca,787.0,26675.0,A1,42.0,,118,journals/jsac,A1,,,118,journals/ml,A1,
119,conf/date,5135.0,52731.0,A1,41.0,,119,conf/iccoms,,,,119,journals/is,A2,
120,journals/siamjo,1172.0,70795.0,A1,41.0,,120,conf/globalsip,,,,120,conf/dasip,,
121,conf/dac,6526.0,186313.0,A1,40.0,,121,journals/ejasp,B1,,,121,journals/bise,,
122,conf/uist,1219.0,52308.0,A1,40.0,,122,journals/tvt,,,,122,conf/data,,
123,conf/micro,1409.0,59172.0,A1,40.0,,123,conf/camsap,,,,123,conf/icml,A1,
124,journals/scientometrics,4199.0,122179.0,,40.0,,124,journals/spm,A1,,,124,journals/orgsci,,
125,conf/tools,1369.0,73919.0,B1,40.0,,125,conf/smartgridcomm,,,,125,conf/nips,A1,
126,journals/pe,1644.0,28533.0,A2,39.0,,126,journals/wpc,,,,126,journals/jocn,,
127,journals/siamcomp,3124.0,269865.0,A1,39.0,,127,journals/automatica,A1,,,127,journals/interfaces,B2,
128,conf/models,1198.0,7856.0,,39.0,,128,conf/sigmetrics,A1,,,128,journals/mansci,B2,
129,journals/cluster,714.0,8003.0,B2,39.0,,129,journals/prl,A1,,,129,journals/simulation,B3,
130,conf/interspeech,17729.0,130378.0,A1,39.0,,130,journals/tac,A1,,,130,conf/sigmod,A1,
131,conf/ease,166.0,105.0,,39.0,,131,journals/wcl,,,,131,journals/ior,A1,
132,journals/sigmetrics,983.0,10914.0,,39.0,,132,journals/tsg,,,,132,conf/or,B4,
133,conf/ndss,538.0,23946.0,A1,39.0,,133,conf/iccnc,,,,133,conf/icra,A1,
134,journals/eaai,1516.0,14305.0,A2,39.0,,134,conf/cdc,B1,,,134,journals/comsur,A1,
135,conf/sigmetrics,1490.0,70702.0,A1,39.0,,135,conf/wpmc,,,,135,conf/eccv,A1,
136,journals/integration,954.0,6860.0,B2,38.0,,136,journals/ett,,,,136,conf/isscc,B1,
137,journals/tcs,10811.0,391021.0,A1,38.0,,137,journals/spl,A1,,,137,journals/soco,B1,
138,conf/hicss,11101.0,101629.0,A1,38.0,,138,journals/anor,A2,,,138,conf/se,,
139,conf/complex,269.0,322.0,,38.0,,139,conf/eusipco,,,,139,journals/itp,,
140,conf/fse,555.0,28756.0,A2,38.0,,140,conf/wicon,B3,,,140,conf/networking,B1,
141,journals/siamnum,1758.0,54659.0,A1,38.0,,141,conf/fusion,,,,141,conf/nsdi,A1,
142,conf/esws,1308.0,12532.0,,38.0,,142,journals/phycomm,,,,142,conf/wsdm,B1,
143,conf/cav,1290.0,101412.0,A1,38.0,,143,journals/scl,,,,143,conf/isca,A1,
144,journals/cogsci,1155.0,136657.0,,38.0,,144,journals/mcss,,,,144,conf/emnlp,A1,
145,journals/neco,2472.0,320711.0,A1,38.0,,145,journals/mmor,B2,,,145,journals/nn,A1,
146,conf/cscw,1792.0,98709.0,A1,37.0,,146,conf/valuetools,,,,146,conf/icde,A1,
147,conf/cloudcom,757.0,3093.0,B2,37.0,,147,journals/ijdmbc,,,,147,journals/behaviourIT,,
148,conf/aaai,7555.0,234650.0,A1,37.0,,148,journals/neco,A1,,,148,journals/networks,B1,
149,journals/cad,2736.0,55554.0,,37.0,,149,journals/iet-com,,,,149,journals/jcisd,B1,
150,conf/fast,354.0,10728.0,A1,37.0,,150,journals/adt,,,,150,journals/cl,,
151,conf/bmvc,2532.0,51771.0,A2,37.0,,151,conf/mlsp,,,,151,journals/toc,,
152,journals/ras,2342.0,58693.0,A2,37.0,,152,conf/spawc,,,,152,conf/ifip8-3,,
153,journals/joi,545.0,8025.0,,37.0,,153,conf/broadnets,B1,,,153,journals/dss,A1,
154,conf/edbt,1462.0,28921.0,A2,36.0,,154,conf/pimrc,A1,,,154,journals/intr,B1,
155,conf/ices,371.0,6497.0,,36.0,,155,conf/wiopt,B1,,,155,journals/ir,B1,
156,journals/siamco,1861.0,64741.0,A2,36.0,,156,journals/winet,A1,,,156,conf/sigir,A1,
157,journals/dc,570.0,17470.0,B1,36.0,,157,journals/da,,,,157,conf/cn,,
158,journals/jcmc,711.0,51407.0,,36.0,,158,journals/jcn,B2,,,158,conf/ias,B1,
159,conf/ipsn,841.0,28102.0,A1,36.0,,159,journals/vlsisp,,,,159,journals/msom,,
160,journals/siamis,425.0,5889.0,,36.0,,160,conf/cns,,,,160,conf/iasam,,
161,journals/csi,921.0,8151.0,,36.0,,161,journals/wicomm,B1,,,161,conf/isit,B1,
162,journals/jacm,2719.0,368295.0,A1,35.0,,162,journals/cm,A1,,,162,conf/eurocrypt,A1,
163,conf/sdm,1058.0,20754.0,A2,35.0,,163,conf/iwcmc,B1,,,163,journals/ec,A1,
164,conf/mabs,218.0,4019.0,,35.0,,164,conf/kdd,A1,,,164,conf/naacl,A1,
165,journals/ais,1037.0,7396.0,,35.0,,165,journals/network,A1,,,165,conf/icwsm,B1,
166,conf/icip,17283.0,156642.0,A1,35.0,,166,conf/aistats,,,,166,journals/jcc,A1,
167,conf/ppopp,790.0,28302.0,A2,35.0,,167,conf/ntms,B4,,,167,journals/mia,A1,
168,conf/ai,834.0,4107.0,B1,35.0,,168,conf/icpads,B1,,,168,journals/ai,A1,
169,conf/usenix,1164.0,69836.0,A1,35.0,,169,conf/cifer,,,,169,journals/bib,,
170,conf/icws,1490.0,14000.0,A1,34.0,,170,journals/mor,A2,,,170,conf/ijcai,A1,
171,conf/sec,831.0,5600.0,B1,34.0,,171,conf/iswcs,,,,171,conf/pldi,A1,
172,conf/asiacrypt,884.0,39222.0,A1,34.0,,172,conf/gamenets,,,,172,journals/biosystems,,
173,journals/moc,2235.0,63717.0,A2,34.0,,173,journals/sigpro,A1,,,173,conf/indin,,
